year,month,day,hour,latitude,longitude,depth,mag
2016,5,25,10,36.4571,-98.752,5.377,2.7
2016,5,25,8,36.3306,-97.5116,5.259,2.6
2016,5,25,7,36.4568,-98.7665,7.18,2.5
2016,5,25,6,36.5033,-98.4834,5.816,2.9
2016,5,25,6,36.4571,-98.7663,7.265,3.2
2016,5,25,5,40.291,-124.6485,20.08,2.6
2016,5,25,1,35.076,-96.1254,1.37,2.8
2016,5,24,22,32.7933333,-115.4556667,11.29,2.78
2016,5,24,21,37.3127,-97.8408,5.9,2.5
2016,5,24,20,36.4692,-98.7531,7.037,2.8
2016,5,24,19,35.4351667,-121.0343333,4.63,2.52
2016,5,24,19,35.436,-121.0361667,4.82,3.08
2016,5,24,13,37.293,-98.8681,5,2.6
2016,5,24,13,39.9826667,-122.6885,9.51,2.88
2016,5,24,7,36.6472,-98.8669,6.443,2.5
2016,5,24,2,34.1716667,-117.6311667,10.47,3.45
2016,5,23,21,49.1313333,-121.7643333,-0.76,2.55
2016,5,23,21,43.7727,-105.2702,0,3.5
2016,5,23,16,36.946,-98.006,3.516,2.6
2016,5,23,14,36.285,-97.5127,6.353,2.7
2016,5,23,1,35.9778,-97.1972,5.912,2.6
2016,5,23,1,35.9781,-97.2001,5.018,3.1
2016,5,23,0,35.9784,-97.2001,5.168,3
2016,5,22,22,45.896,-75.5923,18,2.6
2016,5,22,12,36.3749,-97.7227,6.118,3.2
2016,5,22,11,36.3732,-97.7212,5,2.7
2016,5,22,11,36.3758,-97.7238,5.738,2.7
2016,5,22,7,36.6158,-98.8012,6.113,2.6
2016,5,22,6,36.5497,-97.0639,5.845,2.9
2016,5,22,4,38.2562,-114.612,2.2,2.6
2016,5,21,20,36.9398,-104.8106,2.3,3.2
2016,5,21,14,36.5469,-97.0688,5.229,3.2
2016,5,20,23,36.3428,-97.6715,5.985,2.6
2016,5,20,21,35.7956,-97.5945,5.597,2.8
2016,5,20,21,43.6088,-105.4648,0,3.2
2016,5,20,21,36.4579,-98.1859,7.537,2.6
2016,5,20,20,43.6752,-105.3139,0,3.2
2016,5,20,12,36.6919,-98.7073,4.546,2.7
2016,5,20,5,36.4821,-98.7473,5.783,3
2016,5,20,5,38.7876667,-122.7488333,3.26,2.8
2016,5,20,2,36.478,-98.748,5.423,2.5
2016,5,20,2,36.8479,-98.3139,3.936,2.5
2016,5,20,2,36.4771,-98.7469,7.845,2.8
2016,5,20,2,36.4731,-98.7452,7.72,3.6
2016,5,20,0,35.072,-97.5464,3.157,2.5
2016,5,19,22,40.3748333,-124.1436667,29.64,2.56
2016,5,19,21,35.8572,-97.2254,5.848,3.2
2016,5,19,15,35.9531,-97.3931,6.297,3.1
2016,5,19,14,38.2527,-114.6128,0,2.9
2016,5,19,11,36.2851667,-89.4246667,7.07,2.84
2016,5,19,4,36.2854,-97.514,6.76,2.6
2016,5,19,0,36.2698,-97.5722,4.999,2.6
2016,5,18,21,36.9199,-97.8563,4.008,2.8
2016,5,18,13,40.3205,-124.6428333,20.28,2.59
2016,5,17,23,36.8651667,-89.122,6.33,2.74
2016,5,17,22,35.9686667,-120.5261667,7.83,3.5
2016,5,17,16,31.9767,-104.8484,5,3.1
2016,5,17,13,36.0706,-97.3705,5.826,2.8
2016,5,17,12,36.4884,-98.7264,7.204,2.5
2016,5,17,11,35.8363,-97.2628,5.232,2.8
2016,5,17,9,35.8411,-97.3865,2.981,2.5
2016,5,17,9,45.232,-112.432,9.77,3.21
2016,5,17,7,41.8977,-119.6286,10.1,3.5
2016,5,17,5,36.2635,-96.6824,3.572,2.5
2016,5,17,1,41.9301,-119.6385,5.3,2.5
2016,5,17,0,35.6396,-97.4362,6.45,2.6
2016,5,16,21,35.6683,-97.1532,5.928,3.1
2016,5,16,17,47.5842,-92.5374,0,2.7
2016,5,16,9,33.3642,-87.192,1,2.8
2016,5,16,6,36.2542,-97.371,6.112,2.6
2016,5,16,6,38.8173333,-122.766,0,3
2016,5,16,2,35.8397,-97.2663,4.896,2.8
2016,5,16,1,39.9906667,-122.6975,9.66,2.87
2016,5,15,23,40.6516,-119.4747,7.5,2.9
2016,5,15,16,40.6533,-119.4634,7.5,2.9
2016,5,15,14,35.6655,-97.1642,6.136,3.4
2016,5,15,13,35.0093333,-118.4845,7.88,2.92
2016,5,15,12,35.6652,-97.1638,5.759,2.6
2016,5,15,8,36.6848,-97.6642,5.727,2.7
2016,5,15,7,36.3748,-97.7198,5.848,3.6
2016,5,15,6,36.043,-97.6004,4.951,2.6
2016,5,15,2,32.8055,-115.4551667,9.66,2.52
2016,5,15,0,36.3416,-97.5997,6.856,2.7
2016,5,15,0,36.5709,-98.975,7.274,2.9
2016,5,14,22,36.5226,-98.6957,5.923,3
2016,5,14,21,40.2693333,-123.7643333,28.27,2.72
2016,5,14,21,45.9512,-77.3572,18,3.5
2016,5,14,21,35.7878,-97.0273,6.51,2.5
2016,5,14,19,37.0313333,-121.4865,7.62,2.96
2016,5,14,19,43.6087,-105.2634,0,3.4
2016,5,14,19,37.0638,-97.7315,5.66,2.8
2016,5,14,17,36.8702,-98.1401,6.273,2.7
2016,5,14,14,40.6519,-119.4521,8.8,3.9
2016,5,14,12,35.0527,-97.565,7.073,2.8
2016,5,14,11,35.8668333,-119.6985,18.42,2.61
2016,5,14,7,36.4096667,-120.9918333,7.39,2.65
2016,5,14,6,37.5856,-97.8107,1.09,2.5
2016,5,14,3,35.0531,-97.5573,5,3.1
2016,5,13,21,35.5787,-97.3465,10.304,2.7
2016,5,13,20,36.3754,-97.722,5.178,2.5
2016,5,13,17,36.131,-97.2946,5.259,2.7
2016,5,13,14,36.3768333,-117.4655,1.26,3.49
2016,5,13,13,35.6267,-107.7598,0,2.9
2016,5,13,11,40.6578,-119.4539,9.6,2.6
2016,5,13,7,35.8648,-97.0505,5,2.7
2016,5,13,0,36.8228,-98.0391,4.695,2.5
2016,5,12,23,47.527,-70.049,20.6,2.7
2016,5,12,23,36.8622,-98.0529,5,2.9
2016,5,12,21,36.957,-118.256,3.87,2.93
2016,5,12,20,36.8223,-98.0379,5.268,2.6
2016,5,12,20,43.7781,-105.2442,0,3.3
2016,5,12,17,44.7856667,-112.7585,8.49,3.21
2016,5,12,15,45.1097,-106.7338,0,2.7
2016,5,12,15,36.9528,-97.9704,3.944,3
2016,5,12,14,36.2866,-97.5146,7.325,3.3
2016,5,12,5,38.8158333,-122.8206667,2.7,3.83
2016,5,12,4,36.8599,-98.1487,6.736,2.5
2016,5,12,3,36.327,-97.6994,5.821,2.5
2016,5,11,23,36.396,-97.3243,5,3.1
2016,5,11,21,31.5176667,-115.6551667,5.96,3.15
2016,5,11,18,40.643,-119.4607,8,2.8
2016,5,11,13,32.8145,-115.5876667,11.95,2.93
2016,5,11,12,36.7011,-97.6769,5.546,2.9
2016,5,11,9,32.4785004,-115.1725006,7.75,2.95
2016,5,11,9,30.7643,-115.607,27,4.4
2016,5,11,2,36.1229,-97.0664,6.884,2.5
2016,5,11,0,36.4934,-113.9753,13.8,2.7
2016,5,10,22,36.6555,-121.2816667,7.99,2.58
2016,5,10,17,36.2996,-96.819,4.227,3.1
2016,5,10,13,36.5267,-98.9762,5.663,2.7
2016,5,10,11,36.7581,-98.0703,5.736,2.8
2016,5,10,8,36.5271,-98.9759,6.076,2.7
2016,5,10,5,36.5263,-98.974,4.975,2.5
2016,5,10,0,35.379,-96.4759,2.58,2.5
2016,5,9,20,32.097,-116.4238333,15.69,2.55
2016,5,9,18,32.8155,-115.5851667,11.78,2.62
2016,5,9,17,36.8604,-98.1547,7.234,2.5
2016,5,9,16,36.858,-98.1512,7.098,3
2016,5,9,16,36.8607,-98.1544,7.022,2.8
2016,5,9,15,38.3475,-122.3983333,11.2,2.53
2016,5,9,11,31.0353,-103.2396,2.2,2.5
2016,5,9,8,36.8231,-97.7014,5.378,3.1
2016,5,9,8,36.7927,-97.6302,5.427,2.8
2016,5,9,1,32.0618333,-115.2418333,5.93,2.52
2016,5,9,0,36.858,-98.1512,5.678,2.7
2016,5,9,0,36.2679,-97.5724,5.364,3.4
2016,5,8,23,36.2697,-97.5726,5.526,2.8
2016,5,8,21,36.2692,-97.5734,5.969,3.3
2016,5,8,19,35.8571,-97.2201,5.262,2.5
2016,5,8,19,38.841,-122.8308333,1.34,2.79
2016,5,8,19,38.839,-122.8285,1.67,2.61
2016,5,8,17,35.8583,-97.2211,5.107,2.6
2016,5,8,14,36.8842,-97.3226,6.397,2.7
2016,5,8,12,36.8307,-98.2792,5,2.9
2016,5,8,12,36.1724,-97.473,5.572,2.5
2016,5,8,10,36.876,-98.1417,5.647,2.7
2016,5,8,10,36.8268,-98.2964,4.409,2.5
2016,5,8,9,36.8591,-98.149,7.28,2.7
2016,5,8,9,36.6514,-97.7074,7.052,2.7
2016,5,8,9,36.1145,-83.7825,16.13,2.65
2016,5,8,8,40.7593,-119.2499,8.3,3.6
2016,5,8,8,38.9199,-107.4883,1,2.7
2016,5,8,7,35.998,-120.5626667,4.27,2.68
2016,5,8,4,49.397,-122.244,1,2.7
2016,5,8,1,36.6916,-98.0017,6.458,2.6
2016,5,8,0,36.8167,-97.6182,6.144,3.1
2016,5,7,23,36.2678,-97.5751,4.912,2.6
2016,5,7,22,33.1755,-115.6026667,2.41,2.72
2016,5,7,18,42.5575,-111.6268,5.12,2.7
2016,5,7,10,36.2965,-98.1715,5,2.8
2016,5,7,7,36.6896,-98.266,4.287,2.7
2016,5,6,19,43.5894,-105.2537,0,3.5
2016,5,6,19,40.3991667,-124.6643333,22.53,2.66
2016,5,6,10,36.7158,-97.5705,5.172,2.7
2016,5,6,8,36.4814,-113.9872,10.1,3.4
2016,5,6,6,33.7033333,-116.836,15.99,2.76
2016,5,6,3,40.6364,-119.4359,4,3
2016,5,6,2,36.6514,-97.707,7.996,2.7
2016,5,6,0,35.8437,-97.3804,5.691,2.7
2016,5,5,23,40.6459,-119.4578,0,2.5
2016,5,5,23,40.6519,-119.5093,0,3.5
2016,5,5,22,36.6885,-98.2635,5.331,2.7
2016,5,5,13,36.4782,-113.9888,11.1,3.8
2016,5,5,10,36.688,-98.2607,6.007,3.5
2016,5,5,7,40.6521,-119.4737,0.2,2.8
2016,5,5,3,36.8393333,-121.57,6.16,3.03
2016,5,5,1,36.8869,-97.3185,6.326,3
2016,5,4,18,35.9771,-97.1981,3.844,2.7
2016,5,4,16,36.4575,-98.7616,7.494,3.2
2016,5,4,14,36.5108,-98.7061,6.185,2.8
2016,5,4,14,36.2822,-97.5175,6.844,2.6
2016,5,4,13,36.8708,-98.1407,7.033,2.6
2016,5,4,12,36.8675,-98.1341,5.342,2.7
2016,5,4,12,36.8731,-98.1372,5,3.3
2016,5,4,8,35.6623,-97.1734,5.802,2.6
2016,5,4,5,35.9363,-96.756,4.243,2.6
2016,5,4,1,32.6583333,-115.9328333,10.07,2.59
2016,5,3,20,37.2115,-97.6235,2.19,2.5
2016,5,3,19,40.542,-112.1343,0,2.5
2016,5,3,18,35.9784,-97.5458,5.163,2.7
2016,5,3,17,35.9939,-97.2212,5.6,2.9
2016,5,3,16,49.7311667,-123.5893333,2.86,2.77
2016,5,3,15,38.2637,-118.7404,10.2,2.8
2016,5,3,14,36.8732,-98.1564,3.982,2.6
2016,5,3,10,36.8124,-97.7986,7.308,3
2016,5,3,6,36.874,-98.1444,5.847,3.6
2016,5,3,6,36.873,-98.138,6.682,2.7
2016,5,3,5,36.8753,-98.1483,6.534,3.7
2016,5,3,2,32.0731667,-115.1181667,5.94,2.61
2016,5,2,23,35.7276,-97.1606,4.738,2.7
2016,5,2,21,36.6643,-97.9083,6.611,2.9
2016,5,2,20,43.769,-105.2606,0,3.5
2016,5,2,17,35.7232,-97.1612,6.275,3.1
2016,5,2,17,33.2296667,-116.55,12.63,2.85
2016,5,2,14,36.4745,-98.7468,7.826,2.8
2016,5,2,13,36.9209,-97.353,4.353,2.6
2016,5,2,13,36.9204,-97.3528,5.041,3
2016,5,2,9,36.5183,-98.9824,3.999,2.6
2016,5,2,8,36.3433,-97.6703,6.436,2.6
2016,5,2,7,35.7257,-97.161,4.834,2.7
2016,5,2,6,38.2599,-118.7283,11.2,2.8
2016,5,2,4,34.6651667,-121.3346667,15.93,2.91
2016,5,1,14,35.5344,-97.2607,6.677,2.8
2016,5,1,13,36.4685,-98.7525,8.139,3.7
2016,5,1,6,37.2136667,-88.9876667,16.26,3.5
2016,5,1,5,37.079,-119.3038333,38.72,2.63
2016,5,1,5,37.2093,-97.889,4.06,3.4
2016,5,1,5,36.5312,-98.4575,5.372,2.7
2016,5,1,3,36.8581,-98.1527,6.795,2.8
2016,4,30,23,36.8608,-98.1514,6.464,3.2
2016,4,30,23,35.7296,-97.157,5,2.6
2016,4,30,19,35.6625,-97.1762,6.056,3
2016,4,30,19,35.6613,-97.4249,6.039,3.1
2016,4,30,18,36.2633,-96.6881,4.993,2.7
2016,4,30,7,40.364,-124.4521667,16.33,3.16
2016,4,30,6,40.6508,-119.4758,0,2.5
2016,4,30,3,35.5155,-97.3066,5.943,3.2
2016,4,30,0,37.5361667,-118.866,6.97,2.79
2016,4,29,22,36.8858,-97.3182,4.647,3
2016,4,29,22,35.7231,-97.1584,6.021,2.7
2016,4,29,21,35.7243,-97.1692,5,3.4
2016,4,29,21,37.7275,-122.1318333,4.38,2.92
2016,4,29,19,36.8149,-97.6196,5.163,2.8
2016,4,29,18,37.9255,-121.8286667,10.53,2.72
2016,4,29,16,35.7304,-97.1577,5.326,3.4
2016,4,29,13,36.4973,-99.0751,4.598,2.5
2016,4,29,10,32.3876667,-115.2651667,4.95,3.02
2016,4,29,10,32.391,-115.247,5.18,2.77
2016,4,29,9,36.468,-98.7537,7.627,2.9
2016,4,29,8,33.3773,-87.1819,1.98,3
2016,4,29,7,35.5942,-97.3794,5.886,2.7
2016,4,29,5,35.5277,-96.7724,5.2,3
2016,4,29,4,36.4439,-97.1271,5,2.5
2016,4,29,3,36.8622,-98.0017,4.978,3
2016,4,29,0,46.6753333,-112.486,4.75,2.86
2016,4,29,0,36.2538,-97.3691,5.598,2.5
2016,4,28,21,40.174,-121.0533333,3.56,2.51
2016,4,28,19,36.5307,-98.5941,5.973,2.8
2016,4,28,6,36.0679,-96.7709,4.735,2.6
2016,4,28,3,44.553,-115.0622,4.46,2.6
2016,4,28,2,36.2065,-97.3188,5.071,3
2016,4,27,23,35.9779,-97.1973,6.056,2.6
2016,4,27,21,35.7285,-97.159,5.411,3
2016,4,27,21,36.5202,-98.9791,4.702,2.9
2016,4,27,20,35.7277,-97.1586,3.975,2.9
2016,4,27,18,35.7242,-97.158,5.549,2.7
2016,4,27,18,35.7266,-97.1609,5.483,2.9
2016,4,27,15,35.7422,-97.1777,6.09,3.7
2016,4,27,14,35.5174,-97.0933,6.422,2.9
2016,4,27,13,36.4014,-98.4261,7.15,2.6
2016,4,27,11,35.5186,-97.0925,6.462,3
2016,4,27,11,36.4698,-98.7541,6.407,2.5
2016,4,27,10,35.5182,-97.0919,6.817,2.8
2016,4,27,7,41.8398,-119.6402,10.7,2.5
2016,4,27,5,35.6612,-97.1777,6.098,3
2016,4,27,3,46.2776667,-111.1521667,4.78,2.78
2016,4,27,1,36.48,-98.7364,7.671,2.9
2016,4,26,18,35.7275,-97.1618,5,2.9
2016,4,26,18,35.7276,-97.1616,5,3.6
2016,4,26,18,35.7386,-97.1659,7.82,2.8
2016,4,26,15,35.5201,-97.0899,6.892,3.6
2016,4,26,8,34.2798333,-117.0321667,3.27,2.89
2016,4,26,6,36.4761,-98.7447,6.957,3.4
2016,4,26,6,36.4563,-98.6856,5.73,3
2016,4,26,4,37.4005,-121.7901667,1.97,2.67
2016,4,25,21,36.6775,-98.686,6.123,2.5
2016,4,25,21,43.5873,-105.2041,0,3.5
2016,4,25,19,43.5889,-105.3796,0,3.6
2016,4,25,16,36.6968,-97.685,5.747,2.8
2016,4,25,14,35.7528333,-82.5716667,4.25,2.53
2016,4,25,12,40.9963333,-124.0815,20.51,2.9
2016,4,25,8,35.5252,-97.0906,6.85,2.5
2016,4,25,8,35.5229,-97.0882,6.688,2.8
2016,4,25,8,35.3116667,-84.2303333,17.32,2.54
2016,4,25,7,37.7473333,-110.6601667,4.04,2.63
2016,4,25,2,37.9188333,-112.508,3.61,2.57
2016,4,25,1,35.6574,-97.1683,5,2.5
2016,4,24,20,36.6543333,-121.2683333,3.14,2.8
2016,4,24,20,40.622,-119.4942,3.3,3.1
2016,4,24,19,36.4784,-113.9889,0,2.6
2016,4,24,11,40.3183333,-124.7596667,16.27,2.53
2016,4,24,5,36.8129,-97.6237,3.03,2.7
2016,4,24,5,36.3495,-97.3741,5.968,2.9
2016,4,24,4,41.8819,-119.6173,9.4,3.1
2016,4,24,3,40.188,-121.5151667,-1.84,2.54
2016,4,23,22,36.2162,-97.5659,4.964,3.4
2016,4,23,22,36.2118,-97.5643,5.738,2.5
2016,4,23,22,41.874,-119.635,8.2,2.7
2016,4,23,20,36.9163,-97.6764,5.576,2.8
2016,4,23,20,36.462,-113.9756,2.41,2.5
2016,4,23,15,40.6281,-119.4558,4.6,2.6
2016,4,23,10,34.614,-118.6341667,10.02,2.67
2016,4,23,9,39.949,-123.1823333,13.82,2.9
2016,4,23,8,35.335,-96.5376,2.913,3
2016,4,23,7,36.3732,-97.724,6.76,2.8
2016,4,23,5,36.5208,-98.9837,4.743,3
2016,4,23,3,34.5805,-119.0943333,2.23,2.72
2016,4,23,0,36.8257,-98.2949,5.578,2.7
2016,4,22,23,46.504,-66.004,5,2.6
2016,4,22,22,37.9328333,-123.0533333,9.2,3.01
2016,4,22,21,36.6824,-98.6833,5,2.8
2016,4,22,20,43.725,-105.3162,0,3.3
2016,4,22,15,33.3396,-87.1918,1.1,3
2016,4,22,13,35.6681,-107.8042,0,2.7
2016,4,22,12,33.4695,-116.453,7.45,2.51
2016,4,22,8,32.4046667,-115.2553333,6.96,2.86
2016,4,22,6,46.496,-65.999,5,2.9
2016,4,22,3,36.899,-97.6526,5.681,2.9
2016,4,21,19,38.801,-122.7535,-0.46,2.83
2016,4,21,18,36.5316,-98.6872,4.698,3.3
2016,4,21,18,32.8245,-115.5961667,15.8,3.39
2016,4,21,17,40.8566667,-124.8213333,23.27,3.1
2016,4,21,11,36.4575,-96.8854,1.743,3
2016,4,21,10,35.756,-97.3525,9.45,2.5
2016,4,21,7,36.0902,-96.7369,4.573,3.3
2016,4,21,5,36.5201,-98.9932,4.835,2.8
2016,4,21,1,34.3626667,-118.645,8.79,2.58
2016,4,21,0,36.4654,-98.8398,2.53,2.5
2016,4,20,23,36.4819,-98.758,4.422,2.6
2016,4,20,21,36.5228,-98.9893,5,2.6
2016,4,20,19,35.0308333,-116.9135,2.99,2.74
2016,4,20,14,43.2141,-110.7194,2.22,2.5
2016,4,20,14,36.4593,-98.7711,6.271,3.1
2016,4,20,11,33.646,-116.7373333,13.59,2.91
2016,4,20,11,36.4888,-98.7268,7.052,2.5
2016,4,20,10,37.5198333,-118.7855,6.98,2.91
2016,4,20,4,35.5513333,-120.877,6.76,2.52
2016,4,20,3,36.882,-97.3239,7.32,2.7
2016,4,20,1,45.0388333,-111.8643333,3.2,2.55
2016,4,19,22,36.9194,-97.3546,6.409,2.6
2016,4,19,21,33.2076667,-116.7053333,6.97,2.68
2016,4,19,21,43.5867,-105.3541,0,3.3
2016,4,19,19,36.4964,-113.9728,13.6,2.7
2016,4,19,18,38.9821667,-123.433,2.17,2.9
2016,4,19,16,36.61,-97.2047,7.793,2.6
2016,4,19,16,36.6492,-97.7101,7.161,3
2016,4,19,16,35.9364,-96.7442,4.31,2.6
2016,4,19,14,36.2911,-98.1983,6.458,2.6
2016,4,19,5,36.5298,-98.6714,6.368,2.5
2016,4,19,4,35.7288333,-121.346,8.03,3.07
2016,4,19,0,36.4437,-98.7822,7.28,2.7
2016,4,18,20,37.0793333,-117.8941667,-0.27,3.03
2016,4,18,18,36.5312,-98.9643,5.377,2.8
2016,4,18,15,36.4706,-98.7494,7.105,2.7
2016,4,18,11,45.0378333,-111.868,6.1,2.71
2016,4,18,10,36.456,-98.767,7.811,2.7
2016,4,18,7,45.035,-111.8718333,4.64,2.92
2016,4,18,4,45.0391667,-111.8666667,3.14,2.97
2016,4,18,4,45.0381667,-111.8628333,2.41,2.6
2016,4,18,2,36.1631,-96.7729,4.071,2.6
2016,4,18,1,45.0381667,-111.8646667,1.98,3.16
2016,4,17,17,36.1612,-96.7741,4.017,2.7
2016,4,17,17,35.7358,-97.3615,6.428,2.6
2016,4,17,11,35.2986,-97.7826,6.6,2.5
2016,4,17,9,36.4157,-98.1403,7.815,3.2
2016,4,17,9,36.6497,-97.7096,8.153,2.8
2016,4,17,9,36.2792,-97.6543,5.706,2.6
2016,4,17,4,36.4688,-113.9713,4.75,2.6
2016,4,17,4,36.4909,-113.9954,5,3.8
2016,4,17,3,40.9185,-123.4536667,28.51,2.64
2016,4,17,0,37.6346667,-118.961,5.23,2.87
2016,4,15,23,36.8935,-97.6809,3.978,2.8
2016,4,15,21,45.8684,-106.7253,0,3
2016,4,15,21,34.3641667,-118.6446667,10.77,3.08
2016,4,15,21,35.9543,-97.3672,5.025,2.6
2016,4,15,19,36.6837,-97.6643,5.757,2.8
2016,4,15,19,36.9552,-98.0907,8.311,2.9
2016,4,15,16,45.0365,-111.872,8.9,2.53
2016,4,15,16,45.034,-111.8781667,2.91,2.65
2016,4,15,14,36.4691,-98.841,5.865,3.1
2016,4,15,13,36.4684,-98.8506,5.875,3
2016,4,15,5,35.2403333,-116.9201667,9.05,2.85
2016,4,15,3,41.8165,-119.6808,6.6,2.6
2016,4,14,22,36.623,-97.6945,6.627,2.6
2016,4,14,22,36.6161667,-121.2231667,5.45,2.56
2016,4,14,12,36.1676,-96.8108,3.722,2.5
2016,4,14,12,36.1673,-96.8051,5.01,3
2016,4,14,6,39.597,-115.7975,2.3,2.9
2016,4,13,23,37.4996667,-113.9381667,4.06,3.43
2016,4,13,21,36.9203,-97.3551,7.476,3.5
2016,4,13,19,32.7963333,-117.2941667,7.83,2.75
2016,4,13,16,38.8415,-122.8236667,1.77,2.63
2016,4,13,16,36.082,-97.6766,5.135,2.8
2016,4,13,6,36.2643,-96.6945,3.211,2.7
2016,4,13,2,41.8479,-119.6132,4.7,3.2
2016,4,12,19,43.665,-105.2014,0,3.7
2016,4,12,17,36.6229,-97.6924,7.419,3.3
2016,4,12,15,32.6348,-109.1407,5,3
2016,4,12,15,36.2844,-97.5187,7.327,3.5
2016,4,12,13,40.9715,-123.5651667,29.87,2.77
2016,4,12,13,35.161,-84.4653333,13.33,2.5
2016,4,12,9,36.2134,-97.2946,6.227,2.8
2016,4,12,7,36.0733333,-117.6596667,3.22,3.11
2016,4,12,1,40.3283333,-124.5198333,20.59,2.56
2016,4,11,18,36.4876,-98.5033,13.54,3.5
2016,4,11,11,41.7268,-119.589,13.3,3.3
2016,4,11,10,36.806,-122.0891667,9.7,2.56
2016,4,11,9,37.2605,-121.6368333,6.4,2.51
2016,4,11,5,42.3032,-100.4923,5,3.2
2016,4,10,20,43.5641,-105.5323,0,3.1
2016,4,10,16,36.5217,-98.9795,4.926,3.4
2016,4,10,6,40.8891667,-124.0836667,4.62,2.9
2016,4,10,1,36.4377,-98.782,6.92,2.6
2016,4,9,23,35.6637,-97.1792,2.79,2.6
2016,4,9,23,35.6782,-97.1817,6.2,2.6
2016,4,9,21,36.8987,-97.6768,5,3.4
2016,4,9,19,36.8794,-97.3247,6.287,2.6
2016,4,9,17,33.1901667,-116.0133333,5.74,2.53
2016,4,9,15,36.8259,-98.0141,6.001,3
2016,4,9,13,35.5463,-97.3083,7.79,2.6
2016,4,9,4,35.5863,-97.3896,6.792,3.1
2016,4,9,1,36.4203,-98.1645,7.649,2.8
2016,4,8,20,37.2597,-97.8745,3.31,2.5
2016,4,8,20,35.939,-96.762,3.41,3
2016,4,8,19,36.4519,-98.7684,5.953,2.6
2016,4,8,17,40.234,-121.1515,-0.74,2.52
2016,4,8,15,40.091,-121.5868333,10.36,2.58
2016,4,8,14,35.6594,-97.1814,5.541,2.8
2016,4,8,14,34.057,-118.9151667,14.93,2.66
2016,4,8,12,38.8301667,-122.8486667,1.72,2.56
2016,4,8,12,38.8263333,-122.8495,1.74,3.77
2016,4,8,12,35.6641,-97.1591,5.287,2.8
2016,4,8,11,37.1478333,-112.9746667,21.99,2.6
2016,4,8,11,41.9893333,-120.1645,5.4,2.53
2016,4,8,10,35.6612,-97.1709,5.588,3.1
2016,4,8,10,35.6623,-97.1674,5.276,2.6
2016,4,8,10,35.663,-97.1606,4.965,3.2
2016,4,8,9,36.333,-97.1838,6.305,3.1
2016,4,8,9,36.5021,-113.4594,4.16,3.5
2016,4,8,7,35.6601,-97.1752,4.753,2.7
2016,4,8,6,38.234,-117.8492,13.9,2.8
2016,4,8,5,35.6631,-97.1717,5.792,3.1
2016,4,8,3,35.6573,-97.1779,5,2.7
2016,4,8,1,33.1918333,-118.031,17.65,3.16
2016,4,8,0,38.5255,-122.2818333,11.39,2.52
2016,4,7,23,35.662,-97.1713,5.279,2.9
2016,4,7,22,35.6619,-97.1741,6.106,4.2
2016,4,7,21,36.2124,-97.5716,5,3.3
2016,4,7,20,31.9168333,-115.7371667,5.66,2.79
2016,4,7,20,43.8174,-105.3032,0,3.3
2016,4,7,18,36.4203,-98.1677,7.284,3.1
2016,4,7,17,36.6038,-97.7182,8.7,2.5
2016,4,7,14,36.6213,-97.6896,6.545,2.8
2016,4,7,10,32.8915,-100.8987,2.81,2.6
2016,4,7,8,36.4225,-98.1706,7.556,3.7
2016,4,7,8,40.235,-121.1521667,-0.82,2.71
2016,4,7,7,36.4864,-113.9967,7.8,2.7
2016,4,7,7,35.662,-97.1735,5.297,3.6
2016,4,7,7,35.6608,-97.1681,5,3.1
2016,4,7,5,35.6619,-97.1692,5.088,3.3
2016,4,7,5,35.7201667,-121.1068333,6.77,2.93
2016,4,7,3,36.5128,-97.8754,3.84,2.5
2016,4,7,0,37.4665,-118.8401667,6.01,2.52
2016,4,6,23,36.2133,-97.5636,6.214,3.4
2016,4,6,23,36.2925,-97.0736,4.61,2.9
2016,4,6,22,35.664,-97.1665,4.663,2.9
2016,4,6,17,36.7193,-98.7402,3.718,2.6
2016,4,6,11,34.6745,-117.4805,7.33,3.21
2016,4,6,11,34.0788333,-119.2903333,19.59,3.51
2016,4,6,9,38.4714,-118.3764,3.1,2.6
2016,4,6,3,35.8736,-97.3529,8.23,2.5
2016,4,6,0,36.7147,-98.6435,7.069,2.8
2016,4,5,19,35.9358,-96.7524,3.927,3
2016,4,5,18,48.3976667,-122.8368333,52.16,3.45
2016,4,5,15,37.0475,-97.7343,6.37,2.6
2016,4,5,7,36.6224,-98.2165,6.409,2.6
2016,4,5,5,38.5337,-118.4616,8.2,2.6
2016,4,5,5,34.3643333,-118.6463333,10.11,2.51
2016,4,5,4,34.3636667,-118.6493333,10.29,3.13
2016,4,5,2,38.4697,-118.3825,5.2,2.9
2016,4,5,2,38.4736,-118.3807,3.2,3.1
2016,4,5,0,36.4749,-98.7465,7.509,2.6
2016,4,5,0,36.3508,-97.3697,3.896,2.9
2016,4,4,18,35.8425,-97.2373,6.311,2.7
2016,4,4,18,49.712,-123.589,5,3.1
2016,4,4,15,36.2917,-97.0724,5.527,3
2016,4,4,13,36.7285,-98.1566,6.35,3.3
2016,4,4,12,38.8343,-97.4782,5,2.8
2016,4,4,10,36.8138,-97.6252,5.808,2.6
2016,4,4,1,40.239,-121.1511667,3.18,2.69
2016,4,3,21,43.9659,-105.6077,0,3.1
2016,4,3,20,43.7195,-105.2851,0,3.1
2016,4,3,20,36.275,-97.3736,6.902,2.5
2016,4,3,17,35.9878,-96.7978,5,2.9
